original,transformed,llama_preference,original_word_nll,original_token_nll,original_perplexity,transformed_word_nll,transformed_token_nll,transformed_perplexity
我的hobby是读书,我的趣味is reading,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('我的', 9.25), ('h', 12.5625), ('obby', 10.3125), ('是', 9.25), ('读', 8.6875), ('书', 7.9375)]",104.87894439697266,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('我的', 9.25), ('趣', 7.28125), ('味', 8.25), ('is', 10.0625), (' reading', 7.6875)]",2985.763427734375
我的hobby是读书,i am of趣味is读书,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('我的', 9.25), ('h', 12.5625), ('obby', 10.3125), ('是', 9.25), ('读', 8.6875), ('书', 7.9375)]",104.87894439697266,"[('i', 19.125), ('am', 8.0625), ('of', 7.65625), ('趣味', 16.875), ('is', 9.75), ('读书', 13.34375)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' am', 8.0625), (' of', 7.65625), ('趣', 9.0), ('味', 7.875), ('is', 9.75), ('读', 5.21875), ('书', 8.125)]",4795.44580078125
and我也很喜欢outdoor那些运动,和我also很喜欢户外那些运动,,"[('and', 12.0), ('我', 5.9375), ('也', 8.4375), ('很', 7.96875), ('喜欢', 7.6875), ('outdoor', 21.0625), ('那些', 7.3125), ('运动', 6.5)]","[('<|begin_of_text|>', 13.5625), ('and', 12.0), ('我', 5.9375), ('也', 8.4375), ('很', 7.96875), ('喜欢', 7.6875), ('out', 8.9375), ('door', 12.125), ('那些', 7.3125), ('运动', 6.5)]",1290.052734375,"[('和', 6.75), ('我', 9.375), ('also', 10.1875), ('很', 6.8125), ('喜欢', 7.375), ('户外', 18.8125), ('那些', 6.75), ('运动', 6.0)]","[('<|begin_of_text|>', 13.5625), ('和', 6.75), ('我', 9.375), ('also', 10.1875), ('很', 6.8125), ('喜欢', 7.375), ('户', 9.6875), ('外', 9.125), ('那些', 6.75), ('运动', 6.0)]",2085.653564453125
and我也很喜欢outdoor那些运动,和我也very喜欢户外those运动,2.0,"[('and', 12.0), ('我', 5.9375), ('也', 8.4375), ('很', 7.96875), ('喜欢', 7.6875), ('outdoor', 21.0625), ('那些', 7.3125), ('运动', 6.5)]","[('<|begin_of_text|>', 13.5625), ('and', 12.0), ('我', 5.9375), ('也', 8.4375), ('很', 7.96875), ('喜欢', 7.6875), ('out', 8.9375), ('door', 12.125), ('那些', 7.3125), ('运动', 6.5)]",1290.052734375,"[('和', 6.75), ('我', 9.375), ('也', 9.75), ('very', 6.0), ('喜欢', 7.65625), ('户外', 19.0625), ('those', 9.375), ('运动', 5.75)]","[('<|begin_of_text|>', 13.5625), ('和', 6.75), ('我', 9.375), ('也', 9.75), ('very', 6.0), ('喜欢', 7.65625), ('户', 9.75), ('外', 9.3125), ('those', 9.375), ('运动', 5.75)]",4890.98779296875
and我也很喜欢outdoor那些运动,和我also很liked户外those运动,1.0,"[('and', 12.0), ('我', 5.9375), ('也', 8.4375), ('很', 7.96875), ('喜欢', 7.6875), ('outdoor', 21.0625), ('那些', 7.3125), ('运动', 6.5)]","[('<|begin_of_text|>', 13.5625), ('and', 12.0), ('我', 5.9375), ('也', 8.4375), ('很', 7.96875), ('喜欢', 7.6875), ('out', 8.9375), ('door', 12.125), ('那些', 7.3125), ('运动', 6.5)]",1290.052734375,"[('和', 6.75), ('我', 9.375), ('also', 10.1875), ('很', 6.8125), ('liked', 10.6875), ('户外', 16.03125), ('those', 7.5), ('运动', 4.75)]","[('<|begin_of_text|>', 13.5625), ('和', 6.75), ('我', 9.375), ('also', 10.1875), ('很', 6.8125), ('liked', 10.6875), ('户', 8.0625), ('外', 7.96875), ('those', 7.5), ('运动', 4.75)]",7488.66943359375
and我也很喜欢outdoor那些运动,和我also很喜欢户外那些the sport,2.0,"[('and', 12.0), ('我', 5.9375), ('也', 8.4375), ('很', 7.96875), ('喜欢', 7.6875), ('outdoor', 21.0625), ('那些', 7.3125), ('运动', 6.5)]","[('<|begin_of_text|>', 13.5625), ('and', 12.0), ('我', 5.9375), ('也', 8.4375), ('很', 7.96875), ('喜欢', 7.6875), ('out', 8.9375), ('door', 12.125), ('那些', 7.3125), ('运动', 6.5)]",1290.052734375,"[('和', 6.75), ('我', 9.375), ('also', 10.1875), ('很', 6.8125), ('喜欢', 7.375), ('户外', 18.8125), ('那些', 6.75), ('the', 11.5625), ('sport', 6.96875)]","[('<|begin_of_text|>', 13.5625), ('和', 6.75), ('我', 9.375), ('also', 10.1875), ('很', 6.8125), ('喜欢', 7.375), ('户', 9.6875), ('外', 9.125), ('那些', 6.75), ('the', 11.5625), (' sport', 6.96875)]",2970.009033203125
and我也很喜欢outdoor那些运动,和i am also很喜欢户外那些运动,2.0,"[('and', 12.0), ('我', 5.9375), ('也', 8.4375), ('很', 7.96875), ('喜欢', 7.6875), ('outdoor', 21.0625), ('那些', 7.3125), ('运动', 6.5)]","[('<|begin_of_text|>', 13.5625), ('and', 12.0), ('我', 5.9375), ('也', 8.4375), ('很', 7.96875), ('喜欢', 7.6875), ('out', 8.9375), ('door', 12.125), ('那些', 7.3125), ('运动', 6.5)]",1290.052734375,"[('和', 6.75), ('i', 18.75), ('am', 7.25), ('also', 8.125), ('很', 9.9375), ('喜欢', 7.875), ('户外', 19.6875), ('那些', 7.21875), ('运动', 6.0)]","[('<|begin_of_text|>', 13.5625), ('和', 6.75), ('i', 18.75), (' am', 7.25), (' also', 8.125), ('很', 9.9375), ('喜欢', 7.875), ('户', 10.25), ('外', 9.4375), ('那些', 7.21875), ('运动', 6.0)]",1951.0440673828125
i like武侠小小说超级喜欢,i如同武侠小小说the super liked,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' like', 7.875), ('武', 9.125), ('�', 22.0), ('�', 15.75), ('小', 9.4375), ('小说', 6.6875), ('超', 6.5), ('级', 6.0), ('喜欢', 7.21875)]",573.5399780273438,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('i', 19.125), ('如', 8.25), ('同', 6.4375), ('武', 9.1875), ('�', 21.5), ('�', 15.625), ('小', 9.8125), ('小说', 7.21875), ('the', 13.6875), (' super', 6.75), (' liked', 7.25)]",2639.02490234375
i like武侠小小说超级喜欢,i如同woman小小说超级liked,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' like', 7.875), ('武', 9.125), ('�', 22.0), ('�', 15.75), ('小', 9.4375), ('小说', 6.6875), ('超', 6.5), ('级', 6.0), ('喜欢', 7.21875)]",573.5399780273438,"[('i', 19.125), ('如同', 14.6875), ('woman', 7.1875), ('小小说', 11.90625), ('超级', 12.3125), ('liked', 10.375)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), ('如', 8.25), ('同', 6.4375), ('woman', 7.1875), ('小', 5.5), ('小说', 6.40625), ('超', 6.6875), ('级', 5.625), ('liked', 10.375)]",10862.13671875
i like武侠小小说超级喜欢,i如同woman小小说the super喜欢,,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' like', 7.875), ('武', 9.125), ('�', 22.0), ('�', 15.75), ('小', 9.4375), ('小说', 6.6875), ('超', 6.5), ('级', 6.0), ('喜欢', 7.21875)]",573.5399780273438,"[('i', 19.125), ('如同', 14.6875), ('woman', 7.1875), ('小小说', 11.90625), ('the', 12.75), ('super', 6.875), ('喜欢', 7.03125)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), ('如', 8.25), ('同', 6.4375), ('woman', 7.1875), ('小', 5.5), ('小说', 6.40625), ('the', 12.75), (' super', 6.875), ('喜欢', 7.03125)]",22728.6953125
i like武侠小小说超级喜欢,i如同武侠the little novel超级liked,,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' like', 7.875), ('武', 9.125), ('�', 22.0), ('�', 15.75), ('小', 9.4375), ('小说', 6.6875), ('超', 6.5), ('级', 6.0), ('喜欢', 7.21875)]",573.5399780273438,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('i', 19.125), ('如', 8.1875), ('同', 6.40625), ('武', 9.25), ('�', 21.5), ('�', 15.625), ('the', 12.375), (' little', 9.5625), (' novel', 4.90625), ('超', 6.0625), ('级', 5.53125), ('liked', 10.5625)]",2798.40869140625
i like武侠小小说超级喜欢,i如同woman the little novel超级喜欢,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' like', 7.875), ('武', 9.125), ('�', 22.0), ('�', 15.75), ('小', 9.4375), ('小说', 6.6875), ('超', 6.5), ('级', 6.0), ('喜欢', 7.21875)]",573.5399780273438,"[('i', 19.125), ('如同', 14.6875), ('woman', 7.1875), ('the', 7.6875), ('little', 7.8125), ('novel', 5.125), ('超级', 11.625), ('喜欢', 6.5625)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), ('如', 8.25), ('同', 6.4375), ('woman', 7.1875), (' the', 7.6875), (' little', 7.8125), (' novel', 5.125), ('超', 6.0), ('级', 5.625), ('喜欢', 6.5625)]",7733.88232421875
我也很喜欢reading books,我也very liked阅读书籍,,"[('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), ('books', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), (' books', 9.3125)]",341.0564270019531,"[('我', 10.125), ('也', 9.0), ('very', 5.84375), ('liked', 7.625), ('阅读', 7.5625), ('书籍', 17.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('也', 9.0), ('very', 5.84375), (' liked', 7.625), ('阅读', 7.5625), ('书', 7.9375), ('籍', 9.375)]",1550.429443359375
我也很喜欢reading books,i am也很liked阅读书籍,1.0,"[('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), ('books', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), (' books', 9.3125)]",341.0564270019531,"[('i', 19.125), ('am', 8.0625), ('也', 11.0625), ('很', 7.53125), ('liked', 11.4375), ('阅读', 7.125), ('书籍', 17.03125)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' am', 8.0625), ('也', 11.0625), ('很', 7.53125), ('liked', 11.4375), ('阅读', 7.125), ('书', 7.90625), ('籍', 9.125)]",4522.58349609375
我也很喜欢reading books,i am也very liked阅读书籍,,"[('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), ('books', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), (' books', 9.3125)]",341.0564270019531,"[('i', 19.125), ('am', 8.0625), ('也', 11.0625), ('very', 5.0625), ('liked', 7.9375), ('阅读', 6.34375), ('书籍', 17.5)]","[('<|begin_of_text|>', 13.5625), ('i', 19.125), (' am', 8.0625), ('也', 11.0625), ('very', 5.0625), (' liked', 7.9375), ('阅读', 6.34375), ('书', 8.5), ('籍', 9.0)]",7998.52099609375
我也很喜欢reading books,我also very liked阅读书籍,,"[('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), ('books', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), (' books', 9.3125)]",341.0564270019531,"[('我', 10.125), ('also', 11.4375), ('very', 4.03125), ('liked', 8.125), ('阅读', 7.875), ('书籍', 17.625)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('also', 11.4375), (' very', 4.03125), (' liked', 8.125), ('阅读', 7.875), ('书', 8.0625), ('籍', 9.5625)]",4338.74951171875
我也很喜欢reading books,我also very liked阅读书籍,1.0,"[('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), ('books', 9.3125)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('也', 9.0), ('很', 8.875), ('喜欢', 7.5), ('reading', 8.625), (' books', 9.3125)]",341.0564270019531,"[('我', 10.125), ('also', 11.4375), ('very', 4.03125), ('liked', 8.125), ('阅读', 7.875), ('书籍', 17.625)]","[('<|begin_of_text|>', 13.5625), ('我', 10.125), ('also', 11.4375), (' very', 4.03125), (' liked', 8.125), ('阅读', 7.875), ('书', 8.0625), ('籍', 9.5625)]",4338.74951171875
because其实金庸他相对来说比较old,因为in fact金庸他relative to compared老,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('because', 13.0625), ('其实', 9.8125), ('金', 6.625), ('�', 26.25), ('�', 13.5625), ('他', 6.59375), ('相', 9.0), ('对', 6.5), ('来说', 7.8125), ('比较', 6.46875), ('old', 11.5625)]",921.2863159179688,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('in', 12.5625), (' fact', 9.875), ('金', 8.375), ('�', 25.75), ('�', 13.9375), ('他', 6.28125), ('relative', 9.75), (' to', 6.46875), (' compared', 8.375), ('老', 8.25)]",5889.994140625
because其实金庸他相对来说比较old,因为in fact金庸he相对来说比较老,1.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('because', 13.0625), ('其实', 9.8125), ('金', 6.625), ('�', 26.25), ('�', 13.5625), ('他', 6.59375), ('相', 9.0), ('对', 6.5), ('来说', 7.8125), ('比较', 6.46875), ('old', 11.5625)]",921.2863159179688,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.625), ('因为', 9.3125), ('in', 12.5), (' fact', 9.875), ('金', 8.375), ('�', 25.75), ('�', 13.9375), ('he', 3.3125), ('相', 7.9375), ('对', 7.4375), ('来说', 5.9375), ('比较', 5.59375), ('老', 6.8125)]",724.381103515625
because其实金庸他相对来说比较old,因为in fact金庸他relative to比较老,,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('because', 13.0625), ('其实', 9.8125), ('金', 6.625), ('�', 26.25), ('�', 13.5625), ('他', 6.59375), ('相', 9.0), ('对', 6.5), ('来说', 7.8125), ('比较', 6.46875), ('old', 11.5625)]",921.2863159179688,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('in', 12.5625), (' fact', 9.875), ('金', 8.375), ('�', 25.75), ('�', 13.9375), ('他', 6.28125), ('relative', 9.75), (' to', 6.46875), ('比较', 5.875), ('老', 6.96875)]",3051.818115234375
because其实金庸他相对来说比较old,因为in fact金庸他relative to比较老,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('because', 13.0625), ('其实', 9.8125), ('金', 6.625), ('�', 26.25), ('�', 13.5625), ('他', 6.59375), ('相', 9.0), ('对', 6.5), ('来说', 7.8125), ('比较', 6.46875), ('old', 11.5625)]",921.2863159179688,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('in', 12.5625), (' fact', 9.875), ('金', 8.375), ('�', 25.75), ('�', 13.9375), ('他', 6.28125), ('relative', 9.75), (' to', 6.46875), ('比较', 5.875), ('老', 6.96875)]",3051.818115234375
because其实金庸他相对来说比较old,因为其实金庸he relative to比较老,2.0,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('because', 13.0625), ('其实', 9.8125), ('金', 6.625), ('�', 26.25), ('�', 13.5625), ('他', 6.59375), ('相', 9.0), ('对', 6.5), ('来说', 7.8125), ('比较', 6.46875), ('old', 11.5625)]",921.2863159179688,['error: a token is made of different word'],"[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('其实', 9.1875), ('金', 6.78125), ('�', 26.0), ('�', 14.125), ('he', 2.4375), (' relative', 8.875), (' to', 6.4375), ('比较', 5.75), ('老', 6.375)]",3552.695068359375
because i was already被这本书吸引,因为i是既已被这the book吸引,2.0,"[('because', 13.0625), ('i', 9.0), ('was', 10.1875), ('already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本书', 13.5), ('吸引', 23.25)]","[('<|begin_of_text|>', 13.5625), ('because', 13.0625), (' i', 9.0), (' was', 10.1875), (' already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本', 5.75), ('书', 7.75), ('吸', 12.75), ('引', 10.5)]",244.9289093017578,"[('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('被', 9.25), ('这', 7.71875), ('the', 9.9375), ('book', 7.09375), ('吸引', 18.5)]","[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('被', 9.25), ('这', 7.71875), ('the', 9.9375), (' book', 7.09375), ('吸', 9.75), ('引', 8.75)]",2060.622802734375
because i was already被这本书吸引,因为i是既已being这the book吸引,2.0,"[('because', 13.0625), ('i', 9.0), ('was', 10.1875), ('already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本书', 13.5), ('吸引', 23.25)]","[('<|begin_of_text|>', 13.5625), ('because', 13.0625), (' i', 9.0), (' was', 10.1875), (' already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本', 5.75), ('书', 7.75), ('吸', 12.75), ('引', 10.5)]",244.9289093017578,"[('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('being', 8.25), ('这', 6.125), ('the', 8.875), ('book', 6.9375), ('吸引', 14.09375)]","[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('being', 8.25), ('这', 6.125), ('the', 8.875), (' book', 6.9375), ('吸', 6.1875), ('引', 7.90625)]",3167.314697265625
because i was already被这本书吸引,因为i是既已被这本书attracting,2.0,"[('because', 13.0625), ('i', 9.0), ('was', 10.1875), ('already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本书', 13.5), ('吸引', 23.25)]","[('<|begin_of_text|>', 13.5625), ('because', 13.0625), (' i', 9.0), (' was', 10.1875), (' already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本', 5.75), ('书', 7.75), ('吸', 12.75), ('引', 10.5)]",244.9289093017578,"[('因为', 9.3125), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.8125), ('被', 9.25), ('这', 7.6875), ('本书', 12.6875), ('attracting', 29.1875)]","[('<|begin_of_text|>', 13.625), ('因为', 9.3125), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.8125), ('被', 9.25), ('这', 7.6875), ('本', 5.4375), ('书', 7.25), ('at', 8.6875), ('tract', 12.125), ('ing', 8.375)]",712.9625854492188
because i was already被这本书吸引,因为i是既已被this本书吸引,2.0,"[('because', 13.0625), ('i', 9.0), ('was', 10.1875), ('already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本书', 13.5), ('吸引', 23.25)]","[('<|begin_of_text|>', 13.5625), ('because', 13.0625), (' i', 9.0), (' was', 10.1875), (' already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本', 5.75), ('书', 7.75), ('吸', 12.75), ('引', 10.5)]",244.9289093017578,"[('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('被', 9.25), ('this', 8.875), ('本书', 16.1875), ('吸引', 18.4375)]","[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('被', 9.25), ('this', 8.875), ('本', 9.4375), ('书', 6.75), ('吸', 9.9375), ('引', 8.5)]",2020.469970703125
because i was already被这本书吸引,因为i是既已being这本书吸引,2.0,"[('because', 13.0625), ('i', 9.0), ('was', 10.1875), ('already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本书', 13.5), ('吸引', 23.25)]","[('<|begin_of_text|>', 13.5625), ('because', 13.0625), (' i', 9.0), (' was', 10.1875), (' already', 9.9375), ('被', 8.0), ('这', 7.6875), ('本', 5.75), ('书', 7.75), ('吸', 12.75), ('引', 10.5)]",244.9289093017578,"[('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('being', 8.25), ('这', 6.125), ('本书', 11.25), ('吸引', 16.9375)]","[('<|begin_of_text|>', 13.5625), ('因为', 9.25), ('i', 20.0), ('是', 8.25), ('既', 11.3125), ('已', 5.84375), ('being', 8.25), ('这', 6.125), ('本', 4.375), ('书', 6.875), ('吸', 8.4375), ('引', 8.5)]",1058.520263671875
